"readingDtUtz","valuePsi","celsius","fahrenheit"
"2021-08-30T13:38:32",1592,19.2,66.56
"2021-08-30T13:41:48",1536,19.2,66.56
"2021-08-30T17:01:59",1512,27.2,80.96000000000001
"2021-08-30T17:07:18",1560,27.2,80.96000000000001
"2021-08-30T17:43:16",1648,27.2,80.96000000000001
"2021-08-30T22:15:08",1664,26.09,78.962
"2021-08-30T22:18:11",1704,26.09,78.962
"2021-08-31T12:15:52",1744,19.22,66.596
"2021-08-31T12:17:06",1688,19.22,66.596
"2021-08-31T12:19:12",1648,19.22,66.596
"2021-08-31T16:48:20",1664,27.18,80.924
"2021-08-31T17:19:28",1656,27.18,80.924
"2021-08-31T21:28:24",1672,24.08,75.344
"2021-08-31T22:47:02",1768,24.08,75.344
"2021-08-31T23:43:36",1728,24.08,75.344
"2021-09-01T00:51:21",1768,24.08,75.344
"2021-09-01T08:49:00",1808,20.83,69.494
"2021-09-01T08:50:04",1568,20.83,69.494
"2021-09-01T11:00:22",1640,20.83,69.494
"2021-09-01T14:26:51",1688,24.02,75.23599999999999
"2021-09-01T14:29:06",1720,24.02,75.23599999999999
"2021-09-01T16:20:39",1664,24.02,75.23599999999999
"2021-09-01T17:09:45",1688,24.02,75.23599999999999
"2021-09-01T21:34:47",1760,21.08,69.94399999999999
"2021-09-01T21:34:59",176,21.08,69.94399999999999
"2021-09-01T22:17:44",1704,21.08,69.94399999999999
"2021-09-01T22:18:46",1648,21.08,69.94399999999999
"2021-09-01T22:20:05",1656,21.08,69.94399999999999
"2021-09-02T06:17:48",1752,17.85,64.13
"2021-09-02T06:18:19",1752,17.85,64.13
"2021-09-02T06:19:00",1672,17.85,64.13
"2021-09-02T07:14:43",1712,17.85,64.13
"2021-09-02T14:35:51",1744,25.98,78.76400000000001
"2021-09-02T17:12:42",1784,25.98,78.76400000000001
"2021-09-02T17:13:58",1768,25.98,78.76400000000001
"2021-09-02T17:19:28",1784,25.98,78.76400000000001
"2021-09-02T21:15:34",240,22.08,71.744
"2021-09-02T21:16:25",1752,22.08,71.744
"2021-09-02T22:02:04",1800,22.08,71.744
"2021-09-02T23:05:17",1832,22.08,71.744
"2021-09-02T23:05:28",168,22.08,71.744
"2021-09-03T06:25:30",1880,19.86,67.74799999999999
"2021-09-03T09:01:32",1832,15.76,60.367999999999995
"2021-09-03T18:07:50",1896,22.67,72.80600000000001
"2021-09-03T18:09:39",1840,22.67,72.80600000000001
"2021-09-03T18:10:47",1816,22.67,72.80600000000001
"2021-09-03T18:35:43",1776,22.67,72.80600000000001
"2021-09-03T20:21:39",1792,20.73,69.314
"2021-09-03T20:23:46",1808,20.73,69.314
"2021-09-03T20:25:53",1776,20.73,69.314
"2021-09-03T21:31:16",1776,20.73,69.314
"2021-09-03T21:43:21",1800,20.73,69.314
"2021-09-03T22:15:11",1808,20.73,69.314
"2021-09-03T22:16:03",1768,20.73,69.314
"2021-09-03T23:46:57",1800,20.73,69.314
"2021-09-04T00:29:03",1792,20.73,69.314
"2021-09-04T09:54:05",1872,17.28,63.104
"2021-09-04T09:55:56",1792,17.28,63.104
"2021-09-04T10:07:57",1808,17.28,63.104
"2021-09-04T15:02:13",1848,24.93,76.874
"2021-09-04T15:03:49",1856,24.93,76.874
"2021-09-04T15:04:27",848,24.93,76.874
"2021-09-04T15:04:58",1696,24.93,76.874
"2021-09-04T15:06:21",1880,24.93,76.874
"2021-09-04T18:43:43",1896,24.93,76.874
"2021-09-04T20:09:54",336,22.17,71.906
"2021-09-05T10:29:25",1824,17.44,63.392
"2021-09-05T14:46:00",1784,22.17,71.906
"2021-09-05T16:05:26",1744,22.17,71.906
"2021-09-06T13:36:41",1624,21.03,69.85400000000001
"2021-09-06T13:37:13",312,21.03,69.85400000000001
"2021-09-06T13:37:31",184,21.03,69.85400000000001
"2021-09-06T13:38:27",1632,21.03,69.85400000000001
"2021-09-06T18:19:59",1456,27.79,82.02199999999999
"2021-09-06T19:32:56",1216,27.79,82.02199999999999
"2021-09-07T07:28:18",1160,18.51,65.31800000000001
"2021-09-07T07:29:34",1152,18.51,65.31800000000001
"2021-09-07T07:46:39",1176,18.51,65.31800000000001
"2021-09-07T07:47:49",1088,18.51,65.31800000000001
"2021-09-07T07:50:36",1144,18.51,65.31800000000001
"2021-09-07T08:11:43",1184,19.08,66.344
"2021-09-07T08:13:05",1120,19.08,66.344
"2021-09-07T10:27:12",1120,19.08,66.344
"2021-09-07T10:28:19",1136,19.08,66.344
"2021-09-07T10:29:22",1104,19.08,66.344
"2021-09-07T10:43:39",1120,19.08,66.344
"2021-09-07T12:43:50",1168,19.08,66.344
"2021-09-07T13:53:05",1200,19.08,66.344
"2021-09-07T13:58:12",1144,19.08,66.344
"2021-09-07T14:50:06",1200,26.1,78.98
"2021-09-07T14:57:34",1216,26.1,78.98
"2021-09-07T16:09:01",1176,26.1,78.98
"2021-09-07T16:12:37",1080,26.1,78.98
"2021-09-07T16:14:01",1096,26.1,78.98
"2021-09-07T16:15:21",1096,26.1,78.98
"2021-09-07T16:18:17",1064,26.1,78.98
"2021-09-07T17:24:47",1160,26.1,78.98
"2021-09-07T17:41:44",1168,26.1,78.98
"2021-09-07T18:16:19",1208,26.1,78.98
"2021-09-07T18:25:02",1168,26.1,78.98
"2021-09-07T21:37:58",1264,22.34,72.212
"2021-09-07T21:39:19",1208,22.34,72.212
"2021-09-07T21:52:14",1248,22.34,72.212
"2021-09-07T22:43:02",1256,22.34,72.212
"2021-09-07T23:13:40",1312,22.34,72.212
"2021-09-08T00:12:22",1264,22.34,72.212
"2021-09-08T05:29:11",1296,18.04,64.47200000000001
"2021-09-08T06:22:07",1320,18.04,64.47200000000001
"2021-09-08T07:28:09",1296,18.04,64.47200000000001
"2021-09-08T07:37:07",1288,18.04,64.47200000000001
"2021-09-08T07:43:31",1200,18.04,64.47200000000001
"2021-09-08T09:30:05",1240,21.39,70.50200000000001
"2021-09-08T09:58:04",1208,21.39,70.50200000000001
"2021-09-08T10:01:26",1200,21.39,70.50200000000001
"2021-09-08T10:23:57",1168,21.39,70.50200000000001
"2021-09-08T12:18:40",1208,21.39,70.50200000000001
"2021-09-08T13:27:14",1200,21.39,70.50200000000001
"2021-09-08T14:38:44",1224,29.08,84.344
"2021-09-08T14:41:53",1184,29.08,84.344
"2021-09-08T17:27:33",1184,29.08,84.344
"2021-09-08T17:40:16",1144,29.08,84.344
"2021-09-08T21:20:44",1160,24.48,76.064
"2021-09-08T23:12:47",1152,24.48,76.064
"2021-09-08T23:31:44",1096,24.48,76.064
