"readingDtUtz","valuePsi","celsius","fahrenheit"
"2021-08-25T15:05:12",168,36.75,98.15
"2021-08-25T15:05:57",336,36.75,98.15
"2021-08-25T15:16:28",336,36.75,98.15
"2021-08-26T16:06:23",336,33.18,91.724
"2021-08-26T16:06:40",176,33.18,91.724
"2021-08-26T19:03:22",328,33.18,91.724
"2021-08-27T11:03:07",192,23.41,74.138
"2021-08-27T11:03:54",184,23.41,74.138
"2021-08-27T11:07:44",184,23.41,74.138
"2021-08-27T11:07:54",184,23.41,74.138
"2021-08-27T11:08:44",184,23.41,74.138
"2021-08-27T11:08:55",184,23.41,74.138
"2021-08-27T16:13:01",328,33.33,91.994
"2021-08-27T20:56:40",336,35.6,96.08
"2021-08-29T10:22:51",160,25.65,78.17
"2021-08-29T10:23:32",416,25.65,78.17
"2021-08-30T08:51:46",368,19.2,66.56
"2021-08-30T08:52:05",192,19.2,66.56
"2021-08-30T08:52:41",488,19.2,66.56
"2021-08-30T08:52:54",184,19.2,66.56
"2021-08-30T11:49:37",512,19.2,66.56
"2021-08-30T11:50:22",344,19.2,66.56
"2021-08-30T11:52:52",344,19.2,66.56
"2021-08-30T16:47:22",336,27.2,80.96000000000001
"2021-08-30T17:13:36",368,27.2,80.96000000000001
"2021-08-30T19:22:14",464,27.2,80.96000000000001
"2021-08-30T19:23:06",448,27.2,80.96000000000001
"2021-08-31T16:32:45",232,27.18,80.924
"2021-08-31T17:47:45",184,27.18,80.924
"2021-08-31T17:48:14",304,27.18,80.924
"2021-08-31T17:48:27",216,27.18,80.924
"2021-08-31T20:26:11",432,24.08,75.344
"2021-08-31T20:26:46",488,24.08,75.344
"2021-08-31T20:39:31",192,24.08,75.344
"2021-08-31T20:40:39",392,24.08,75.344
"2021-08-31T20:41:04",224,24.08,75.344
"2021-09-01T09:36:38",456,20.83,69.494
"2021-09-01T09:37:29",448,20.83,69.494
"2021-09-01T09:38:30",432,20.83,69.494
"2021-09-01T09:39:19",440,20.83,69.494
"2021-09-01T09:40:17",432,20.83,69.494
